,Text,Topic,Rating,Likes,Food,Broad Filter,Media,Age,Gender,food,supermarkets,related,drinks,slang,diet,meals,Dmeals,words_no,Polarity,restaurants,brands,Media_0,Media_1,Media_2,topic_no
85,Ik bak er echt niets van,2: Wat eet ik,,0,['bak'],"['bak', 'echt']",1.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,1.0,0.0,2
90,Vies fruit hebben we,2: Wat eet ik,1.5,2,['fruit'],"['vies', 'fruit', 'we']",2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.75,0.0,0.0,0.0,0.0,1.0,2
91,Wij eten soort van friet maar groter en sla en kippenbout,2: Wat eet ik,4.0,3,"['eten', 'friet']","['wij', 'eten', 'soort', 'friet', 'groter', 'sla', 'kippenbout']",2.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2
103,Gezonde!,2: Wat eet ik,,0,['gezond'],['gezond'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,1.0,0.0,0.0,2
104,Ja he heb liever ongezonde,2: Wat eet ik,,0,['ongezond'],"['he', 'liever', 'ongezond']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6,0.0,0.0,1.0,0.0,0.0,2
108,#pizza??+??+????+kaas=??????????????,2: Wat eet ik,3.5,3,"['pizza', 'kas']","['pizza', 'kas']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2
109,Ik eet tortillias,2: Wat eet ik,,1,['eet'],"['eet', 'tortillias']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
114,Wat zijn dit voor frietjes?????????????????????????,2: Wat eet ik,4.0,0,['frietjes'],['frietjes'],0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
115,Ja frietjes lekker,2: Wat eet ik,4.0,2,['frietjes'],"['frietjes', 'lekker']",2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,2
119,Wij hebben lekker aardappeltjes op met boomstammetjes ook nog brokkolie en als toetje yoggert het was lekker,2: Wat eet ik,1.8,4,"['yoggert', 'aardappeltjes', 'toetj']","['wij', 'lekker', 'aardappeltjes', 'boomstammetjes', 'brokkolie', 'toetj', 'yoggert', 'lekker']",2.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,1.0,2
133,Kaas is lekker geef pls like,2: Wat eet ik,4.0,0,['kas'],"['kas', 'lekker', 'gef', 'pls', 'lik']",0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,2
134,Kaas is lekker,2: Wat eet ik,4.0,0,['kas'],"['kas', 'lekker']",0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,2
137, Kaas lol,2: Wat eet ik,4.0,0,['kas'],"['kas', 'lol']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
138,Ja ik wil ook liever lidl,2: Wat eet ik,,0,['lidl'],"['liever', 'lidl']",0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
144,Kom je vandaag naar LIDL pleintje,2: Wat eet ik,,0,['lidl'],"['kom', 'vandag', 'lidl', 'pleintj']",0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,2
145,Maar lidl zen pleintje is leuker wat denk jij,2: Wat eet ik,,0,['lidl'],"['lidl', 'zen', 'pleintj', 'leuker', 'denk', 'jij']",0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
146,Als we vij lidlse zijn,2: Wat eet ik,,0,['lidl'],"['we', 'vij', 'lidl']",0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
151,Ik eet nom nom ijs ,2: Wat eet ik,4.0,0,"['ijs', 'eet']","['eet', 'nom', 'nom', 'ijs']",0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2
182,Lol isa is dood aan het gaan door honger,2: Wat eet ik,,0,['honger'],"['lol', 'isa', 'dod', 'gan', 'honger']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2,0.0,0.0,1.0,0.0,0.0,2
198,Milka,2: Wat eet ik,5.0,0,['milka'],['milka'],0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2
202,Thee chappen,2: Wat eet ik,2.0,0,['thee'],"['thee', 'chapp']",0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
203,Oer kom Ik wil kaas,2: Wat eet ik,4.0,0,['kas'],"['oer', 'kom', 'kas']",0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
205,Lekker smikkelen,2: Wat eet ik,,0,['smikkel'],"['lekker', 'smikkel']",0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,2
206,Steun deze pizza hij is dood gegaan hij is er AFGERUKT een like is een like,2: Wat eet ik,3.0,2,['pizza'],"['steun', 'pizza', 'dod', 'gegan', 'afgerukt', 'lik', 'lik']",2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.2,0.0,0.0,0.0,0.0,1.0,2
207,Ik heb hem lekker jummie,2: Wat eet ik,,0,['jummie'],"['lekker', 'jummie']",0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,2
209,Ja milka,2: Wat eet ik,5.0,0,['milka'],['milka'],0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2
210,Rachel a.u.b. milka oreo,2: Wat eet ik,4.9,0,"['milka', 'oreo']","['rachel', 'milka', 'oreo']",0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2
211,Milka oreo,2: Wat eet ik,4.9,0,"['milka', 'oreo']","['milka', 'oreo']",0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2
212,Jij zij net ook ice thee,2: Wat eet ik,2.0,0,['thee'],"['jij', 'net', 'ice', 'thee']",0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,1.0,0.0,0.0,2
219,Ik haat kaas,2: Wat eet ik,4.0,0,['kas'],"['hat', 'kas']",1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2
221,Frietjes gemist,2: Wat eet ik,4.0,1,['frietjes'],"['frietjes', 'gemist']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
222,Ik pizzzzzzza,2: Wat eet ik,3.0,0,['pizza'],['pizza'],0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
229,Mohammed je bent vegetarir als je helemaal geen vlees eet??,2: Wat eet ik,2.0,1,"['vles', 'eet']","['mohammed', 'bent', 'vegetarir', 'helemal', 'vles', 'eet']",0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2
236,Ik kom vandaag bij jullie frietjes kopen,2: Wat eet ik,4.0,0,['frietjes'],"['kom', 'vandag', 'jullie', 'frietjes', 'kop']",0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.0,0.0,1.0,0.0,0.0,2
239,Ik ben half vegetarisch omdat ik.geen kip vlees eet ,2: Wat eet ik,2.0,0,"['kip', 'vles', 'eet']","['half', 'vegetarisch', 'kip', 'vles', 'eet']",0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,-0.1,0.0,0.0,1.0,0.0,0.0,2
241,Niet waar ik hou van groente maar bepaalde soorten niet ,2: Wat eet ik,1.0,0,['groent'],"['war', 'hou', 'groent', 'bepaald', 'soort']",0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,1.0,0.0,0.0,2
242,Wat dan?? Kijk als iemand geen kippen vlees eet dan is hij toch vegetarier,2: Wat eet ik,2.0,0,"['vles', 'eet']","['kijk', 'kipp', 'vles', 'eet', 'vegetarier']",0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2
250,Lidle lidle,2: Wat eet ik,,0,"['lidl', 'lidl']","['lidl', 'lidl']",1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2
251,Vind je de patatjes wel lekker,2: Wat eet ik,4.0,0,['patatjes'],"['vind', 'patatjes', 'wel', 'lekker']",2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,2
255,Ben net klaar met eten nu het toetje ??  jam ,2: Wat eet ik,4.0,2,"['jam', 'eten', 'toetj']","['net', 'klar', 'eten', 'toetj', 'jam']",2.0,11.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3666666666666667,0.0,0.0,0.0,0.0,1.0,2
256,Jam jam,2: Wat eet ik,4.0,0,"['jam', 'jam']","['jam', 'jam']",2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2
257,Lekkerre krentenbol,2: Wat eet ik,3.5,0,['krentenbol'],"['lekkerr', 'krentenbol']",0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
260,Bier?????????? lol????????,2: Wat eet ik,,0,['bier'],"['bier', 'lol']",0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
267,Ik hou van pizza,2: Wat eet ik,3.0,0,['pizza'],"['hou', 'pizza']",2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2
288,Mmmmmm jammie,2: Wat eet ik,,0,['jammie'],"['mmm', 'jammie']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
291,Mmmmmmm pizza,2: Wat eet ik,3.0,0,['pizza'],"['mmm', 'pizza']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
295,Ik ben een cup cake,2: Wat eet ik,4.0,0,['cak'],"['cup', 'cak']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
298,Like als je snoep lekker vind ,2: Wat eet ik,4.4,6,['snoep'],"['lik', 'snoep', 'lekker', 'vind']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,2
302,Bier ??????,2: Wat eet ik,,0,['bier'],['bier'],0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
303,Jummie,2: Wat eet ik,,0,['jummie'],['jummie'],0.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
304,Like als je van pizza houdt,2: Wat eet ik,3.0,5,['pizza'],"['lik', 'pizza', 'houdt']",2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2
305,Wie vind snoep nou niet lekker ,2: Wat eet ik,4.4,1,['snoep'],"['vind', 'snoep', 'nou', 'lekker']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3,0.0,0.0,1.0,0.0,0.0,2
306,??taart !!,2: Wat eet ik,4.0,0,['taart'],['taart'],0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
310,Lekker taart !!!!!,2: Wat eet ik,4.0,2,['taart'],"['lekker', 'taart']",2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2
311,Like allemaal als je cake lekker vind ,2: Wat eet ik,4.0,3,['cak'],"['lik', 'allemal', 'cak', 'lekker', 'vind']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,2
316,Like als je taart lekker vind,2: Wat eet ik,4.0,2,['taart'],"['lik', 'taart', 'lekker', 'vind']",2.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,2
319,Bedankt louis  Ik  ook een like bij de taart,2: Wat eet ik,4.0,0,['taart'],"['bedankt', 'louis', 'lik', 'taart']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
330,Lekker appel! ??,2: Wat eet ik,2.0,0,['appel'],"['lekker', 'appel']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1.0,0.0,0.0,2
337,Like voor een pizza 1like =1pizza,2: Wat eet ik,3.0,1,['pizza'],"['lik', 'pizza', '1lik', '1pizza']",0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
348,So yummy,2: Wat eet ik,,2,['yummy'],"['so', 'yummy']",2.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2
354,Yoghurt,2: Wat eet ik,2.2,0,['yoghurt'],['yoghurt'],2.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2
357,Nu heb ik zin in pizza en choco taart dus haal dat voor mij nu??????,2: Wat eet ik,3.5,0,"['taart', 'pizza']","['zin', 'pizza', 'choco', 'taart', 'hal']",0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2
368,Oreo's vreten :3,2: Wat eet ik,4.8,0,['oreo'],"['oreo', 'vret']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,2
371,Nope te gezond,2: Wat eet ik,,0,['gezond'],"['nop', 'gezond']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,2
375,Wat baken,2: Wat eet ik,,0,['bak'],['bak'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
378,Morgen eet ik een heele pizza,2: Wat eet ik,3.0,0,"['pizza', 'eet']","['morg', 'eet', 'hel', 'pizza']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2
379,Margen eet ik pizza,2: Wat eet ik,3.0,0,"['pizza', 'eet']","['marg', 'eet', 'pizza']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2
381,Bitterballen lekker,2: Wat eet ik,3.0,0,['bitterball'],"['bitterball', 'lekker']",0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,2
382,Uk eet friet met bitterballen lekker,2: Wat eet ik,3.5,0,"['friet', 'bitterball', 'eet']","['uk', 'eet', 'friet', 'bitterball', 'lekker']",0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.6,0.0,0.0,1.0,0.0,0.0,2
383,Ik miet nag eten,2: Wat eet ik,,0,['eten'],"['miet', 'nag', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
387,Ik eet pizza salami,2: Wat eet ik,3.9,0,"['salami', 'pizza', 'eet']","['eet', 'pizza', 'salami']",0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2
390,Kwatk taart,2: Wat eet ik,4.0,0,['taart'],"['kwatk', 'taart']",0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
398,Lekker smoothie????????,2: Wat eet ik,2.0,3,['smoothie'],"['lekker', 'smoothie']",2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,2
401,Lekker thee,2: Wat eet ik,2.0,0,['thee'],"['lekker', 'thee']",0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,2
408,Wat is jammie,2: Wat eet ik,,0,['jammie'],['jammie'],0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
411,Ben ik een vogel of fruit,2: Wat eet ik,1.5,0,['fruit'],"['vogel', 'fruit']",2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2
423,Jammie,2: Wat eet ik,,0,['jammie'],['jammie'],0.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
426,Lekker een ardbeien  smoothie.,2: Wat eet ik,2.0,1,['smoothie'],"['lekker', 'ardbei', 'smoothie']",2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,2
427,Lekker gezond. ?? ??,2: Wat eet ik,,2,['gezond'],"['lekker', 'gezond']",2.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,2
428,Lekker gezond.,2: Wat eet ik,,0,['gezond'],"['lekker', 'gezond']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,2
430,Ik heb gember thee gaakt,2: Wat eet ik,1.5,0,"['gember', 'thee']","['gember', 'thee', 'gaakt']",2.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2
436,Omdat ik hat gevochten op het ijs,2: Wat eet ik,4.0,0,['ijs'],"['hat', 'gevocht', 'ijs']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
447,Broodje durner,2: Wat eet ik,2.0,0,['broodj'],"['broodj', 'durner']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
465,Dat is tog niet gezond,2: Wat eet ik,,0,['gezond'],"['tog', 'gezond']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25,0.0,0.0,1.0,0.0,0.0,2
467,Gezond,2: Wat eet ik,,0,['gezond'],['gezond'],2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,2
480,Oreo cupcakes jamie,2: Wat eet ik,4.8,0,['oreo'],"['oreo', 'cupcakes', 'jamie']",0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2
482,Pizza nu????,2: Wat eet ik,3.0,0,['pizza'],['pizza'],0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
