,Text,Topic,Rating,Likes,Food,Broad Filter,Media,Age,Gender,food,supermarkets,related,drinks,slang,diet,meals,Dmeals,words_no,Polarity,restaurants,brands,Media_0,Media_1,Media_2,topic_no
124,U kunt genieten van het leven of u kunt de hele dag munten poetsen #donald duck,Other,3.8,0,['munt'],"['kunt', 'geniet', 'lev', 'kunt', 'hel', 'dag', 'munt', 'poets', 'donald', 'duck']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13333333333333333,0.0,0.0,1.0,0.0,0.0,12
147,Oke we gaan naar lidlse zonder geld oke,Other,,0,['lidl'],"['oke', 'we', 'gan', 'lidl', 'geld', 'oke']",0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,12
169,Opgegeten,Other,,0,['opgeget'],['opgeget'],0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
175,Baklava een bak met lava hai hai hai hai hai girappig abi,Other,,0,['bak'],"['baklava', 'bak', 'lava', 'hai', 'hai', 'hai', 'hai', 'hai', 'girapp', 'abi']",0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
179,Ik wil geen lahmacun worden als je op mij springt,Other,2.0,0,['lahmacun'],"['lahmacun', 'springt']",0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
194,Ik ook neem jij eten mee,Other,,0,['eten'],"['nem', 'jij', 'eten', 'mee']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
196,Er is feest bij turkse moskee miss gratis eten.,Other,,0,['eten'],"['feest', 'turk', 'moskee', 'mis', 'gratis', 'eten']",0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,0.0,1.0,0.0,0.0,12
200,Ik wil kaas,Other,4.0,0,['kas'],['kas'],0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
204,Broodje halen,Other,2.0,0,['broodj'],"['broodj', 'hal']",0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
218,Dat is geen kaas ,Other,4.0,0,['kas'],['kas'],0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
224,Welk materiaal is magnesium,Other,,0,['magnesium'],"['welk', 'materiaal', 'magnesium']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
225,Hoeveel is de wortel van 25 in het kwadraat,Other,1.0,0,['wortel'],"['hoevel', 'wortel', '25', 'kwadrat']",0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
247,De meeste mensen rugpijn NVB budgetrecht huurdersverenigingen GB FC Frankenstein chauffeurs freelancer feedback vrij getuigen geheugen denkt draagbaar draagtas sushi Shell stofzuigen geen drugstrafiek,Other,1.6,0,['sushi'],"['meest', 'mens', 'rugpijn', 'nvb', 'budgetrecht', 'huurdersveren', 'gb', 'fc', 'frankenstein', 'chauffeur', 'freelancer', 'feedback', 'vrij', 'getuig', 'geheug', 'denkt', 'draagbar', 'draagtas', 'sushi', 'shell', 'stofzuig', 'drugstrafiek']",0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.24166666666666667,0.0,0.0,1.0,0.0,0.0,12
253,Ik heb rode kool met vis en zuuren doop ??gegeten,Other,1.0,0,['vis'],"['rod', 'kol', 'vis', 'zur', 'dop', 'geget']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05,0.0,0.0,1.0,0.0,0.0,12
261,Snijbonen met aardapols en hamburger zonder broodjes,Other,2.2333333333333334,0,"['broodjes', 'hamburger', 'snijbon']","['snijbon', 'aardapol', 'hamburger', 'broodjes']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,12
273,Eetsmaakkelijk,Other,,0,['eetsmak'],['eetsmak'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
280,#nomnomnom,Other,,0,['nomnomnom'],['nomnomnom'],0.0,11.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
285,Speculoos op brood,Other,3.0,0,"['brod', 'speculos']","['speculos', 'brod']",0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,12
290,Eetsmakelijk??????,Other,,0,['eetsmak'],['eetsmak'],0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
296,Hallo hallo ik zit de vlag meer daarom word ik zo blij daarom ik 300 aardbeien Ik heb zo'n aardbei voel ik me blij mee aan moet doen poesjes poesjes hebben geen geld hebben geen,Other,1.0,0,"['aardbei', 'aardbei']","['hallo', 'hallo', 'zit', 'vlag', 'daarom', 'word', 'blij', 'daarom', '300', 'aardbei', 'aardbei', 'voel', 'blij', 'mee', 'poesjes', 'poesjes', 'geld']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.55,0.0,0.0,1.0,0.0,0.0,12
300,Omnomnom,Other,,0,['omnomnom'],['omnomnom'],0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
322,Eetsmakelijk?,Other,,0,['eetsmak'],['eetsmak'],0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
323,Eetsmakelijk??,Other,,0,['eetsmak'],['eetsmak'],0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
325,Cake ik naar jou???,Other,4.0,1,['cak'],"['cak', 'jou']",2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.6499999999999999,0.0,0.0,0.0,0.0,1.0,12
326,Ik quiche jou uit!!!,Other,3.8,2,['quich'],"['quich', 'jou']",2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12
332,Cake ik naar jou? ?? ??,Other,4.0,3,['cak'],"['cak', 'jou']",2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.6499999999999999,0.0,0.0,0.0,0.0,1.0,12
334,"Even voor Janne, ik zit nu te eten en ben al helemaal klaar voor je party, ik ben er helemaal klaar voor! ?? Waar is dat feestje?? Hier is dat feestje!!! ????????",Other,,2,['eten'],"['even', 'jann', 'zit', 'eten', 'helemal', 'klar', 'party', 'helemal', 'klar', 'war', 'feestj', 'feestj']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4052083333333334,0.0,0.0,1.0,0.0,0.0,12
340,Eetsmakkelijk,Other,,0,['eetsmak'],['eetsmak'],0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
341,Eetsmakkelijk allemaal,Other,,1,['eetsmak'],"['eetsmak', 'allemal']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
350,kAaS,Other,4.0,0,['kas'],['kas'],0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
353,Kaaaasssssss,Other,4.0,2,['kas'],['kas'],0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
358,Kaas is kaas,Other,4.0,0,"['kas', 'kas']","['kas', 'kas']",0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,12
361,Keuken drol,Other,,0,['keuk'],"['keuk', 'drol']",0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
364,Kaaasss,Other,4.0,0,['kas'],['kas'],0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
365,Kaaaaaas,Other,4.0,0,['kas'],['kas'],0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
386,Macdonalds,Other,,0,['macdonald'],['macdonald'],0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12
404,Toetje zeker,Other,,0,['toetj'],"['toetj', 'zeker']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,1.0,0.0,0.0,12
410,Waar is kaas,Other,4.0,0,['kas'],"['war', 'kas']",1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,1.0,0.0,12
424, Kaas,Other,4.0,0,['kas'],['kas'],0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
457,Lekkerrr oreos,Other,4.8,0,['oreos'],"['lekkerr', 'oreos']",2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12
466,Pindakaas,Other,3.8,0,['pindakas'],['pindakas'],0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
470,Een kaas uie broodje ,Other,3.0,0,"['kas', 'broodj']","['kas', 'uie', 'broodj']",0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,12
478,Vlokke??????,Other,4.2,0,['vlok'],['vlok'],0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
484,IK heb borrelnootjes,Other,3.2,0,['borrelnootjes'],['borrelnootjes'],0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
492,Die appel ding,Other,2.0,0,['appel'],"['appel', 'ding']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
497,Geen brood morgen mee nemen want meester heeft brood voot ons allemaal,Other,1.2,1,"['brod', 'brod']","['brod', 'morg', 'mee', 'nem', 'meester', 'brod', 'vot', 'allemal']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,12
498,Ben geen brood mee nemen morgen,Other,1.2,0,['brod'],"['brod', 'mee', 'nem', 'morg']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
516,Burger King foot lettuce,Other,2.4,0,['burger'],"['burger', 'king', 'fot', 'lettuc']",0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
524,Er is geen pinda,Other,3.6,0,['pinda'],['pinda'],0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
528, Bb yftsyztxtzrxfdfddddddtxgcfggxhxhsghtHccycgxgchfgxg hc hx chcvv huisnijverheid discussiegroepen studiocomplex conceptualisering aap aap dia PZ Oz Oz pizza is ix Bocholt iconische,Other,3.0,0,['pizza'],"['bb', 'yftsyztxtzrxfdfddtxgcfggxhxhsghthccycgxgchfgxg', 'hc', 'hx', 'chcvv', 'huisnijver', 'discussiegroep', 'studiocomplex', 'conceptualiser', 'aap', 'aap', 'dia', 'pz', 'oz', 'oz', 'pizza', 'ix', 'bocholt', 'iconisch']",0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
541,KAAAAAAAS,Other,4.0,0,['kas'],['kas'],0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
559,Een broodje ,Other,2.0,0,['broodj'],['broodj'],0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
574,Ze komt er zo aan bij het bericht maar Doe alsjeblieft niet zo druk met hem want hij was net weer bij dus hij kan beetje heel veel zijn Nee hij is nooit genoeg maar hij is wel altijd superlief hij soms zegt jij en grappige plaatjes over stuurt hij grappige woordjes maar jij bent de enige beste vriend dat snap je toch wel maar jij kan toch wel en soms een met Leslie een beetje druk zijn vind ik ook maar je kan ook love you love you so ook wel want Rocky past heel goed bij elkaar maar Love vind ik ook wel vervelend want soms soms zeg ik kies tekenles ING Geert heymanszaal maar daar komen op het alleen over mij want ik ben soms een beetje te druk over met jou Ik kan niet meer zo goed stoppen maar dat is allemaal meisje want soms is het leven te druk om mij om uit de klas is best wel ok ik vind het leuk om bij jullie in de klas zitten en je moet je nu een groep 7 zitten want ik heb een soort van overgewicht in klas blijven zitten Maar dat geeft niks dat niet belangrijk doei doei Zeg tegen Messi oh wacht zegt hij dat hij die video nog moest zien van een die banaan die man met die banaan weggooien dat ze heel leuk filmpje hoe laat kom ik nu ook alweer Oja Dat weet ik niet meer maar boeit me echt geen ene reet,Other,2.0,0,"['banan', 'banan']","['komt', 'bericht', 'doe', 'alsjeblieft', 'druk', 'net', 'wer', 'beetj', 'hel', 'nee', 'nooit', 'genoeg', 'wel', 'superlief', 'som', 'zegt', 'jij', 'grappig', 'plaatjes', 'stuurt', 'grappig', 'woordjes', 'jij', 'bent', 'enig', 'best', 'vriend', 'snap', 'wel', 'jij', 'wel', 'som', 'leslie', 'beetj', 'druk', 'vind', 'lov', 'you', 'lov', 'you', 'so', 'wel', 'rocky', 'past', 'hel', 'goed', 'elkar', 'lov', 'vind', 'wel', 'vervel', 'som', 'som', 'zeg', 'kies', 'tekenles', 'ing', 'geert', 'heymanszal', 'kom', 'allen', 'som', 'beetj', 'druk', 'jou', 'goed', 'stopp', 'allemal', 'meisj', 'som', 'lev', 'druk', 'klas', 'best', 'wel', 'ok', 'vind', 'leuk', 'jullie', 'klas', 'zit', 'groep', 'zit', 'soort', 'overgewicht', 'klas', 'blijv', 'zit', 'geeft', 'nik', 'belangrijk', 'doei', 'doei', 'zeg', 'messi', 'oh', 'wacht', 'zegt', 'video', 'moest', 'zien', 'banan', 'man', 'banan', 'weggooi', 'hel', 'leuk', 'filmpj', 'lat', 'kom', 'alwer', 'oja', 'wet', 'boeit', 'echt', 'ene', 'ret']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.23416666666666666,0.0,0.0,1.0,0.0,0.0,12
580,Sorry voor de scheldwoorden en heb je het op zijn bananen Bottle Flip dingen al gezien,Other,2.0,0,['banan'],"['sorry', 'scheldwoord', 'banan', 'bottl', 'flip', 'ding', 'gezien']",0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12
614,pinda kaas,Other,3.8,2,"['pinda', 'kas']","['pinda', 'kas']",0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,12
661,Vdodisee kan dus blijkbaar niet voetballen want ze flikkerde al bijna alweer een lieve oma Oma een tekst van net alsof er dood gegaan want ja mag ik dat alsjeblieft alsjeblieft laat me dat het gerecht kip kip Ja ik weet het is echt Ik heb ik,Other,2.0,0,"['kip', 'kip']","['vdodisee', 'blijkbar', 'voetball', 'flikkerd', 'bijna', 'alwer', 'liev', 'oma', 'oma', 'tekst', 'net', 'alsof', 'dod', 'gegan', 'mag', 'alsjeblieft', 'alsjeblieft', 'lat', 'gerecht', 'kip', 'kip', 'wet', 'echt']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.14722222222222223,0.0,0.0,1.0,0.0,0.0,12
662,IMarieke Marieke Ik ga boodschappen doen bij iza iza iza iza iza iza iza iza iza iza thuisbioscoop met Isa bioscoop met Isa thuisbioscoop met Isa Jezus hij heeft de Moor lekker dat is snoep lekker,Other,4.4,0,['snoep'],"['imariek', 'mariek', 'ga', 'boodschapp', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'iza', 'thuisbioscop', 'isa', 'bioscop', 'isa', 'thuisbioscop', 'isa', 'jezus', 'mor', 'lekker', 'snoep', 'lekker']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,12
663,Phil de pinda is Ok dans maar lekker met hem mee pinda pinda pinda YEEY,Other,3.6,0,"['pinda', 'pinda', 'pinda', 'pinda']","['phil', 'pinda', 'ok', 'dan', 'lekker', 'mee', 'pinda', 'pinda', 'pinda', 'yey']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6,0.0,0.0,1.0,0.0,0.0,12
664,Ik haat mijn leven Andre Hazes om me heen en stom en ik wil dat het weggaat en ik ga net zoals Andre Hazes zingen en ik kan dit niet dus daar gaat hij vloggers worden Rappers levensmotto's kan niet stoppen Iedereen is gek geworden en nu is het klaar voor deze Rappers Tom en Floor voor deze pinda,Other,3.6,0,['pinda'],"['hat', 'lev', 'andr', 'hazes', 'hen', 'stom', 'weggat', 'ga', 'net', 'zoal', 'andr', 'hazes', 'zing', 'gat', 'vlogger', 'rapper', 'levensmotto', 'stopp', 'iederen', 'gek', 'geword', 'klar', 'rapper', 'tom', 'flor', 'pinda']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13750000000000004,0.0,0.0,1.0,0.0,0.0,12
665,Ik is stom stomme Sting Google en nu ben ik blij want we mogen het Wassenaar naar binnen en ik ben nu aan Andr Hazes en Andre Hazes is cool maar niet heus pinda's zijn koel en Amlie niet en ik ga nu deze bal van Amelie afpakken omdat ik daar veel beter in bed,Other,3.6,0,['pinda'],"['stom', 'stomm', 'sting', 'googl', 'blij', 'we', 'mog', 'wassenar', 'binn', 'andr', 'hazes', 'andr', 'hazes', 'col', 'heus', 'pinda', 'koel', 'amlie', 'ga', 'bal', 'amelie', 'afpak', 'beter', 'bed']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08055555555555553,0.0,0.0,1.0,0.0,0.0,12
666,Aangifte Amelie de ster in ruit Only Looking Out test me I'm just Amlie ik maak er in een liedje en ik weet niet wat het is en ik ben thuis problemen en ik haat mijn leven niet en ik hou van mijn mond en daar heb ik gebakken vlees van gemaakt Oh ja zo lekker eendenvlees,Other,3.0,0,"['gebak', 'vles']","['aangift', 'amelie', 'ster', 'ruit', 'only', 'looking', 'out', 'test', 'just', 'amlie', 'mak', 'liedj', 'wet', 'thuis', 'problem', 'hat', 'lev', 'hou', 'mond', 'gebak', 'vles', 'gemaakt', 'oh', 'lekker', 'eendenvles']",0.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.19999999999999998,0.0,0.0,1.0,0.0,0.0,12
667,MHallo oma ik heb lekker afvallen met Vincent ANWB mooi en mooi speelplaats een appel appel advies gaan lekker slaapt dan ja wat is het leven fijn maar goed het leven van 5 maanden Laura ik zie jou ok doei,Other,2.0,0,"['appel', 'appel']","['mhallo', 'oma', 'lekker', 'afvall', 'vincent', 'anwb', 'mooi', 'mooi', 'speelplat', 'appel', 'appel', 'advies', 'gan', 'lekker', 'slaapt', 'lev', 'fijn', 'goed', 'lev', 'maand', 'laura', 'zie', 'jou', 'ok', 'doei']",0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.57,0.0,0.0,1.0,0.0,0.0,12
668,Hallo wij zijn hier heb Dit zaterdag wel een beetje aan Hallo Staat Een ding nog wel aan het leven is zo mooi en dan zien we daar afspraak staan en de jongens zijn a EWij gaan zwemmen an het WBbasketbal Chicken Chicken ketjap mijn lievelingssport is dat je hoeft het leven lief mijn lief is gemaakt op mijn schoenmaat is 39 voetballen en veel kinderen zijn verliefd te zijn de verkering dus het verkering in de familie en naar iedereen die loopt het bij mijn moestuin op poten likken is Isa en riekeltje hallo hallo ok Nou staat hij op tijd hebben jullie en jullie samen Laura intimissimi jullie heel luisteren minuten geleden is mijn leven is doe maar gewoon lekker lik lik lik,Other,4.5,0,['ketjap'],"['hallo', 'wij', 'zaterdag', 'wel', 'beetj', 'hallo', 'stat', 'ding', 'wel', 'lev', 'mooi', 'zien', 'we', 'afsprak', 'stan', 'jongen', 'ewij', 'gan', 'zwemm', 'an', 'wbbasketbal', 'chick', 'chick', 'ketjap', 'lievelingssport', 'hoeft', 'lev', 'lief', 'lief', 'gemaakt', 'schoenmat', '39', 'voetball', 'kinder', 'verliefd', 'verker', 'verker', 'familie', 'iederen', 'loopt', 'moestuin', 'pot', 'lik', 'isa', 'riekeltj', 'hallo', 'hallo', 'ok', 'nou', 'stat', 'tijd', 'jullie', 'jullie', 'sam', 'laura', 'intimissimi', 'jullie', 'hel', 'luister', 'minut', 'geled', 'lev', 'doe', 'gewon', 'lekker', 'lik', 'lik', 'lik']",0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.24523809523809526,0.0,0.0,1.0,0.0,0.0,12
