,Text,Topic,Rating,Likes,Food,Broad Filter,Media,Age,Gender,food,supermarkets,related,drinks,slang,diet,meals,Dmeals,words_no,Polarity,restaurants,brands,Media_0,Media_1,Media_2,topic_no
299,Heb ik gisteren gegeten en vandaag slavink kleine aardappels gebakken dat is logisch en bloemkool gegeten,8: Wat eet ik: vlees / vegetarisch,2.6,0,"['gebak', 'aardappel', 'slavink', 'bloemkol']","['gister', 'geget', 'vandag', 'slavink', 'klein', 'aardappel', 'gebak', 'logisch', 'bloemkol', 'geget']",2.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.04999999999999999,0.0,0.0,0.0,0.0,1.0,8
309,Nee ik moet nog de honden uitlaten en eten ,8: Wat eet ik: vlees / vegetarisch,,0,['eten'],"['nee', 'hond', 'uitlat', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
318,Neeee jim boter,8: Wat eet ik: vlees / vegetarisch,5.0,0,['boter'],"['nee', 'jim', 'boter']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
349,Yo yo yo yo yo ik weet niks om te zeggen nou pindakaas,8: Wat eet ik: vlees / vegetarisch,3.8,0,['pindakas'],"['yo', 'yo', 'yo', 'yo', 'yo', 'wet', 'nik', 'zegg', 'nou', 'pindakas']",0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
433,Ik bsta op ijs,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['bsta', 'ijs']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
434,Ik ben in het ijs gezakt,8: Wat eet ik: vlees / vegetarisch,4.0,1,['ijs'],"['ijs', 'gezakt']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
435,En jongens ik ben een nette ja in het ijs gezakt,8: Wat eet ik: vlees / vegetarisch,4.0,1,['ijs'],"['jongen', 'net', 'ijs', 'gezakt']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,1.0,0.0,0.0,8
439,En ik ben in het ijs gevallen en ja ik kwam eruit en ik zeg een hoek recht in zijn gezigt,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['ijs', 'gevall', 'kwam', 'eruit', 'zeg', 'hoek', 'recht', 'gezigt']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,8
443,Waar sta je op ijs,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['war', 'sta', 'ijs']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,0.0,0.0,8
445,Yo jongens ik sta op ijs,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['yo', 'jongen', 'sta', 'ijs']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
460,"Ik was ook in het bos maart ik zag jou niet,ik heb over ijs gelopen",8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['bos', 'maart', 'zag', 'jou', 'ijs', 'gelop']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
461,Wil je vandaag weer spelen en dan gaan we weer op het ijs,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['vandag', 'wer', 'spel', 'gan', 'we', 'wer', 'ijs']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
462,"Ja is goed kijken of het ijs er nog ligt, denk het nog wel hoor!",8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['goed', 'kijk', 'ijs', 'ligt', 'denk', 'wel', 'hor']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6875,0.0,0.0,1.0,0.0,0.0,8
472,silva wil mee spelen kan dat ik wil het wel mag het ook van jou!! Dan kunnen we weer naar het bos oo het ijs gaan staan en met diesel wandelen??,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['silva', 'mee', 'spel', 'wel', 'mag', 'jou', 'we', 'wer', 'bos', 'oo', 'ijs', 'gan', 'stan', 'diesel', 'wandel']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,8
476,Zullen we als sylke kan dan ook weer naar het ijs,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['zull', 'we', 'sylk', 'wer', 'ijs']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,8
681,Jij kon toch niet vanwege het ijs??,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['jij', 'vanweg', 'ijs']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
732,He jos wil je dadelijk mee gaan ijstrappen en op het ijs lopen ???????????????????????,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['he', 'jos', 'dadelijk', 'mee', 'gan', 'ijstrapp', 'ijs', 'lop']",0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
739,Waar zijn julli bij het ijs,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['war', 'julli', 'ijs']",0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,0.0,0.0,8
740,Wij zijn bij het ijs,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['wij', 'ijs']",0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
791,Ik was net met rufus en khadar aan het spelen en we liepen over het ijs en we kwamen bij het huis waar jou opa en oma wonen,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['net', 'rufus', 'khadar', 'spel', 'we', 'liep', 'ijs', 'we', 'kwam', 'huis', 'war', 'jou', 'opa', 'oma', 'won']",0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.0,0.0,1.0,0.0,0.0,8
792,Ik was net met khadar en semmy en toen was ik tot mijn knie in het ijs gezakt,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['net', 'khadar', 'semmy', 'knie', 'ijs', 'gezakt']",0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,1.0,0.0,0.0,8
793,Jordi jij zou het ook niet leuk vinden als jij door het ijs gezakt zou zijn dat water is ijskoud dat doet gewoon pijn,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['jordi', 'jij', 'leuk', 'vind', 'jij', 'ijs', 'gezakt', 'water', 'ijskoud', 'doet', 'gewon', 'pijn']",0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333,0.0,0.0,1.0,0.0,0.0,8
794,Gister door het ijs gezakt vandaag twee keee in een struik geduwd allemaal wondjes op mijn zij lekker weeken is dit zeg,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['gister', 'ijs', 'gezakt', 'vandag', 'twee', 'kee', 'struik', 'geduwd', 'allemal', 'wondjes', 'lekker', 'wek', 'zeg']",0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,8
819,Wie komt er naar het ijs bij het veldje,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['komt', 'ijs', 'veldj']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,8
820,Wie komt er naar het ijs,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['komt', 'ijs']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,8
822,Wie komt er naar het ijs toe,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['komt', 'ijs', 'toe']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,8
824,Nick kom jij naar het ijs bij het veldje,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['nick', 'kom', 'jij', 'ijs', 'veldj']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,8
825,Ja sorry eigelijk niet met. Jou ja ik wil naar het ijs tou als je het kan het wel,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['sorry', 'eigelijk', 'jou', 'ijs', 'tou', 'wel']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,8
842,Niet vandaag poffertjes bakken Dan kan ik niet dinsdag wel,8: Wat eet ik: vlees / vegetarisch,4.0,0,"['poffertjes', 'bak']","['vandag', 'poffertjes', 'bak', 'dinsdag', 'wel']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8
843,Gister bij wies was ik gevallen op de weg lag ijs daar op waren we aan het glijden,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['gister', 'wies', 'gevall', 'weg', 'lag', 'ijs', 'we', 'glijd']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
845,Wij hebben pan zonder vuur op stroom kan het dan bij julli,8: Wat eet ik: vlees / vegetarisch,,0,['pan'],"['wij', 'pan', 'vur', 'strom', 'julli']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
850,Ik kwam anton en bodi tegen in de spar,8: Wat eet ik: vlees / vegetarisch,,0,['spar'],"['kwam', 'anton', 'bodi', 'spar']",0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8
855,Jir hetbgroepje van Liam gaat ook poffertjes bakken,8: Wat eet ik: vlees / vegetarisch,4.0,0,"['poffertjes', 'bak']","['jir', 'hetbgroepj', 'liam', 'gat', 'poffertjes', 'bak']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8
904,Vandaag pofertjes bakken esmee,8: Wat eet ik: vlees / vegetarisch,,0,['bak'],"['vandag', 'pofertjes', 'bak', 'esmee']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
931,Liam waarneer gaan we poffertjes bakken voor taal,8: Wat eet ik: vlees / vegetarisch,4.0,0,"['poffertjes', 'bak']","['liam', 'waarner', 'gan', 'we', 'poffertjes', 'bak', 'tal']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8
932,Bij wie gaan we bakken bij jiu liam,8: Wat eet ik: vlees / vegetarisch,,0,['bak'],"['gan', 'we', 'bak', 'jiu', 'liam']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
933,Liam kom effe mybuzz vor poffertjes,8: Wat eet ik: vlees / vegetarisch,4.0,0,['poffertjes'],"['liam', 'kom', 'eff', 'mybuzz', 'vor', 'poffertjes']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
934,Zullen we bij jou bakken de poffertjes,8: Wat eet ik: vlees / vegetarisch,4.0,0,"['poffertjes', 'bak']","['zull', 'we', 'jou', 'bak', 'poffertjes']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8
935,Als het kan dan gaan we gewoon naar de spar,8: Wat eet ik: vlees / vegetarisch,,0,['spar'],"['gan', 'we', 'gewon', 'spar']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,1.0,0.0,1.0,0.0,0.0,8
936,Kan je pannenkoekenmix in een poffertjes pan doen,8: Wat eet ik: vlees / vegetarisch,4.0,0,"['poffertjes', 'pan']","['pannenkoekenmix', 'poffertjes', 'pan']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8
937,Wij gaan speciale poffertjes bakken,8: Wat eet ik: vlees / vegetarisch,4.0,0,"['poffertjes', 'bak']","['wij', 'gan', 'special', 'poffertjes', 'bak']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6,0.0,0.0,1.0,0.0,0.0,8
1026,Yo yo yogurt,8: Wat eet ik: vlees / vegetarisch,2.2,0,['yogurt'],"['yo', 'yo', 'yogurt']",0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
1078,Ik kon niet naar ijs morgen wel,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['ijs', 'morg', 'wel']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32499999999999996,0.0,0.0,1.0,0.0,0.0,8
1093,K had aleen hoeveel chocola ik gister had gegeten,8: Wat eet ik: vlees / vegetarisch,5.0,0,['chocola'],"['alen', 'hoevel', 'chocola', 'gister', 'geget']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
1161,Doe mij die handjes omhoog vijf zes zeven acht poffertjes en crackertjes poffertjes en crackertjes yo yo WhatsApp bye bye zwaai zwaai niet naar de wc toe toernooi da da,8: Wat eet ik: vlees / vegetarisch,4.0,0,"['poffertjes', 'poffertjes']","['doe', 'handjes', 'omhog', 'vijf', 'zes', 'zev', 'acht', 'poffertjes', 'crackertjes', 'poffertjes', 'crackertjes', 'yo', 'yo', 'whatsapp', 'bye', 'bye', 'zwaai', 'zwaai', 'wc', 'toe', 'toernooi', 'da', 'da']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.32499999999999996,0.0,0.0,1.0,0.0,0.0,8
1238,Het menu moeten weg,8: Wat eet ik: vlees / vegetarisch,,0,['menu'],"['menu', 'moet', 'weg']",0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
1246,Ben net wakker en bodi eten gegefen hij is altijd zo heppy,8: Wat eet ik: vlees / vegetarisch,,0,['eten'],"['net', 'wakker', 'bodi', 'eten', 'gegef', 'heppy']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,1.0,0.0,0.0,8
1357,Hoe laat gaan julli normaal eten?,8: Wat eet ik: vlees / vegetarisch,,0,['eten'],"['lat', 'gan', 'julli', 'normal', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09999999999999999,0.0,0.0,1.0,0.0,0.0,8
1455,Mert ik sta voor de kapsalon,8: Wat eet ik: vlees / vegetarisch,3.5,0,['kapsalon'],"['mert', 'sta', 'kapsalon']",0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
1485,Het is.   Muffins gekkie,8: Wat eet ik: vlees / vegetarisch,3.6,0,['muffin'],"['muffin', 'gekkie']",0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
1504, verwijderen hond hond hond hond hond hond hond hond hallo hallo hallo hallo hallo hallo groente groenten groente groenten groente zo stom  ook met Juf Anneke Zwolle maar School is stom ook met Juf Anneke,8: Wat eet ik: vlees / vegetarisch,1.0,1,"['groent', 'groent', 'groent', 'groent', 'groent']","['verwijder', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hallo', 'hallo', 'hallo', 'hallo', 'hallo', 'hallo', 'groent', 'groent', 'groent', 'groent', 'groent', 'stom', 'juf', 'annek', 'zwoll', 'schol', 'stom', 'juf', 'annek']",0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.4333333333333333,0.0,0.0,1.0,0.0,0.0,8
1605,Spinazie,8: Wat eet ik: vlees / vegetarisch,1.0,0,['spinazie'],['spinazie'],0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
1614,MIjn opa en snoepjes boterhammen en nog veel meer,8: Wat eet ik: vlees / vegetarisch,2.0,0,['boterhamm'],"['opa', 'snoepjes', 'boterhamm']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
1756,Kom we gaan snoeps uitbreren uiy dr achion,8: Wat eet ik: vlees / vegetarisch,4.4,0,['snoep'],"['kom', 'we', 'gan', 'snoep', 'uitbrer', 'uiy', 'dr', 'achion']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
1769,"Dat zijn:vliegen, ijs kracht, en natuur krachten",8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['vlieg', 'ijs', 'kracht', 'natur', 'kracht']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
1792,Mijn zusje en broertje hebben sinaasappel,8: Wat eet ik: vlees / vegetarisch,1.0,0,['sinaasappel'],"['zusj', 'broertj', 'sinaasappel']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
1793,Roqayah: aarde teleportatie houda:ijs en water allayka:wind en kan de weer controleren ik: natuur en gymnastic,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['roqayah', 'aard', 'teleportatie', 'houda', 'ijs', 'water', 'allayka', 'wind', 'wer', 'controler', 'natur', 'gymnastic']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
1814,Ik kom welk ijs als je liegt he,8: Wat eet ik: vlees / vegetarisch,4.0,0,['ijs'],"['kom', 'welk', 'ijs', 'liegt', 'he']",0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
2018,Ik bwn wakker ik moet gaan eten ,8: Wat eet ik: vlees / vegetarisch,,0,['eten'],"['bwn', 'wakker', 'gan', 'eten']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,1.0,0.0,0.0,8
2073,Ik stuur een appje als ik klaar ben met eten en dat doe jij ook en kom jij naar mij toe,8: Wat eet ik: vlees / vegetarisch,,0,['eten'],"['stur', 'appj', 'klar', 'eten', 'doe', 'jij', 'kom', 'jij', 'toe']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1416666666666666,0.0,0.0,1.0,0.0,0.0,8
