,Text,Topic,Rating,Likes,Food,Broad Filter,Media,Age,Gender,food,supermarkets,related,drinks,slang,diet,meals,Dmeals,words_no,Polarity,restaurants,brands,Media_0,Media_1,Media_2,topic_no
451,Ik hou deze telefoon gewoon op mijn tafel,6: Indulgent eating,,0,['tafel'],"['hou', 'telefon', 'gewon', 'tafel']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
523,Jmr dat  je geen foto's kan sturen want anders had ik wel gestuurd dat ik pizza at,6: Indulgent eating,3.0,0,['pizza'],"['jmr', 'foto', 'stur', 'ander', 'wel', 'gestuurd', 'pizza', 'at']",0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
534,Dit eet jij de hele dag door,6: Indulgent eating,,2,['eet'],"['eet', 'jij', 'hel', 'dag']",2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,6
581,Morgen zou zijn toet toet toet je stiekem geen pijn heb jij enig idee wat het netjes houden als je nog maar een dag zou bestaan Sommige kinderen zou nooit meer gewoon zijn moestuin Ik vind het eigenlijk zegt zet je bent een klein hartje van een kind is opwindbare tussentijd onvoldoendehulp pizza Ik hou je kop omhoog h met die had Wat zou je doen nooit meer anders zou je hart zich leverancier van de Eeuwige schaamde me vrij tot je tandpasta Doe Wat Je Altijd als je nog maar een dag zou bestaan was nog een keer ergens anders spelen speelgoed,6: Indulgent eating,3.0,1,['pizza'],"['morg', 'toet', 'toet', 'toet', 'stiekem', 'pijn', 'jij', 'enig', 'idee', 'netjes', 'houd', 'dag', 'bestan', 'sommig', 'kinder', 'nooit', 'gewon', 'moestuin', 'vind', 'eigen', 'zegt', 'zet', 'bent', 'klein', 'hartj', 'kind', 'opwind', 'tussentijd', 'onvoldoendehulp', 'pizza', 'hou', 'kop', 'omhog', 'nooit', 'ander', 'hart', 'leverancier', 'eeuwig', 'schaamd', 'vrij', 'tandpasta', 'doe', 'dag', 'bestan', 'ker', 'ergen', 'ander', 'spel', 'speelgoed']",0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09833333333333334,0.0,0.0,1.0,0.0,0.0,6
670,Zoek op benen zijn raar ventje wijn is allemaal verkeerd ga nu je moeder,6: Indulgent eating,,0,['wijn'],"['zoek', 'ben', 'rar', 'ventj', 'wijn', 'allemal', 'verkeerd', 'ga', 'moeder']",0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.45,0.0,0.0,1.0,0.0,0.0,6
689,Ik moet de tafel dekken ben zo terug,6: Indulgent eating,,0,['tafel'],"['tafel', 'dek', 'terug']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
690,Ik moet even de tafel dekken,6: Indulgent eating,,0,['tafel'],"['even', 'tafel', 'dek']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
691,Ik moet eerst de tafel dekken,6: Indulgent eating,,0,['tafel'],"['eerst', 'tafel', 'dek']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
698,Ik moet de tafel dekken en dan gaan we eten,6: Indulgent eating,,0,"['eten', 'tafel']","['tafel', 'dek', 'gan', 'we', 'eten']",0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6
802,Tafelen bij de speelplaats van 678,6: Indulgent eating,,0,['tafel'],"['tafel', 'speelplat', '678']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
946,Een kind vraagt aan haar vader: waarom hebben oudere vrouwen soms een dikke buik? Vader. Andwoordt: bloemetje zag een lief bijtje kind vraagt waarom heb jij een dikke buik vafer Zegt das mcdonalds,6: Indulgent eating,,0,['mcdonald'],"['kind', 'vraagt', 'vader', 'waarom', 'ouder', 'vrouw', 'som', 'dik', 'buik', 'vader', 'andwoordt', 'bloemetj', 'zag', 'lief', 'bijtj', 'kind', 'vraagt', 'waarom', 'jij', 'dik', 'buik', 'vafer', 'zegt', 'das', 'mcdonald']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18888888888888888,1.0,0.0,1.0,0.0,0.0,6
967,Het is niet jouw schuld je nog maar telefoon afgepakt en toen heeft hij alle berichten van mij gelezen maar dat ik ook helemaal niet door want ik was gewoon spullen aan het opruimen ik maakte een particuliere telefoon en die heeft nu alles gelezen en daarom is hij denk je dat je raar bent en weet jij heel de klas het al Nee dat weet ik niet leuk dus het komt allemaal door mijn telefoon en ik was gewoon Spruit oppakken had het niet heel mijn telefoon weg en is hij 13 telefoon Zegt Sorry sorry sorry sorry sorry sorry sorry het spijt me echt sorry sorry sorry sorry sorry sorry sorry sorry sorry,6: Indulgent eating,1.0,0,['spruit'],"['jouw', 'schuld', 'telefon', 'afgepakt', 'all', 'bericht', 'gelez', 'helemal', 'gewon', 'spull', 'opruim', 'maakt', 'particulier', 'telefon', 'gelez', 'daarom', 'denk', 'rar', 'bent', 'wet', 'jij', 'hel', 'klas', 'nee', 'wet', 'leuk', 'komt', 'allemal', 'telefon', 'gewon', 'spruit', 'oppak', 'hel', 'telefon', 'weg', '13', 'telefon', 'zegt', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'spijt', 'echt', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry', 'sorry']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.016666666666666663,0.0,0.0,1.0,0.0,0.0,6
968,Dan is hij echt boos of eigenlijk Ze kan ook aan het eten zijn dat kan natuurlijk ook want het is avond wanneer ga jij eigenlijk eten ik zo mijn moeder is aan het bakken en ik hoop eigenlijk wel voor je dat ze gratis reageren Ja dat is wel met is anders bezig,6: Indulgent eating,,0,"['eten', 'eten', 'bak']","['echt', 'bos', 'eigen', 'eten', 'natur', 'avond', 'wanner', 'ga', 'jij', 'eigen', 'eten', 'moeder', 'bak', 'hop', 'eigen', 'wel', 'gratis', 'reager', 'wel', 'ander', 'bezig']",0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.12916666666666668,0.0,0.0,1.0,0.0,0.0,6
978,Maar ik was gister bij Denise eten en toen belde Max op ik hoorden het niet zo goed wat hij zij maar hij had sorry gezegd,6: Indulgent eating,,0,['eten'],"['gister', 'denis', 'eten', 'beld', 'max', 'hoord', 'goed', 'sorry', 'gezegd']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,1.0,0.0,0.0,6
980,Nou gister zaten denise en ik aan het avond eten en tien ging de telefoon Denjse zei hallo met denise hallo net max ik wou even sorry zegen van vamiddag of zoiets,6: Indulgent eating,,0,['eten'],"['nou', 'gister', 'zat', 'denis', 'avond', 'eten', 'tien', 'ging', 'telefon', 'denjs', 'zei', 'hallo', 'denis', 'hallo', 'net', 'max', 'wou', 'even', 'sorry', 'zeg', 'vamiddag', 'zoiet']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,1.0,0.0,0.0,6
983,Omdat marly ook zei wat ze ging eten??,6: Indulgent eating,,0,['eten'],"['marly', 'zei', 'ging', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1077,Ik altijd woensdag royal pizza,6: Indulgent eating,3.0,0,['pizza'],"['woensdag', 'royal', 'pizza']",0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1101,Gister bij jou tafel,6: Indulgent eating,,0,['tafel'],"['gister', 'jou', 'tafel']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1177,Lorenzo gaat eten ik zeg EETSMAKELIJK,6: Indulgent eating,,0,"['eten', 'eetsmak']","['lorenzo', 'gat', 'eten', 'zeg', 'eetsmak']",0.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1192,Hey sorry moest even tafel dekken,6: Indulgent eating,,0,['tafel'],"['hey', 'sorry', 'moest', 'even', 'tafel', 'dek']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1205,Wie wilt dit ook eten? Like als je het wil en als je het nii wil reageer,6: Indulgent eating,,1,['eten'],"['wilt', 'eten', 'lik', 'nii', 'reager']",2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6
1227,Aan je moeder of je met mij mee mag naar mister en miss blijven eten????????,6: Indulgent eating,,0,['eten'],"['moeder', 'mee', 'mag', 'mister', 'mis', 'blijv', 'eten']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,6
1243,Olie wat heb je nou ok ok ok Hoi hallo allemaal sorry dat ik dat het allemaal hebt gezegd maar dat ging per ongeluk bij Ik ga nu stoppen met praten,6: Indulgent eating,3.8,0,['olie'],"['olie', 'nou', 'ok', 'ok', 'ok', 'hoi', 'hallo', 'allemal', 'sorry', 'allemal', 'hebt', 'gezegd', 'ging', 'per', 'ongeluk', 'ga', 'stopp', 'prat']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1277,Hoi menSEN IK WOU EVEN ZEGGEN DAT IK VAN AVOCADO HOU,6: Indulgent eating,1.0,0,['avocado'],"['hoi', 'mens', 'wou', 'even', 'zegg', 'avocado', 'hou']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1278,Het mag ian ik mag bij je middag eten!!,6: Indulgent eating,,0,['eten'],"['mag', 'ian', 'mag', 'middag', 'eten']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1301,Ik nietbahh avocado,6: Indulgent eating,1.0,0,['avocado'],"['nietbahh', 'avocado']",0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1344,Boeien waneer jullie patat dag is wat kan ons dat schelen ik heb gisteren ook wel patat gehad,6: Indulgent eating,4.0,0,"['patat', 'patat']","['boei', 'waner', 'jullie', 'patat', 'dag', 'schel', 'gister', 'wel', 'patat', 'gehad']",0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1425,Weet je wat ik at net pizza!!!!,6: Indulgent eating,3.0,0,['pizza'],"['wet', 'at', 'net', 'pizza']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6
1449,".,.,.,.,.,,.,,.,.,.,.,.,.,.,.,.,.,.,..z.z.z,.,.z.z.z.x.x.x.xx.z.z.z.z.z.z.z.z..,.,..z.  Appelmoes mousse appelmoes appelmoes appelmoes is het lekkerste wat er is appelmoes is lekker en ik droom van appelmoes heb je als ik je appelmoes geproefd en ik ga nu slijm maken Ik heb iets gekocht maar kan slijm maken met gouden glitter heel",6: Indulgent eating,2.075,0,"['appelmoes', 'appelmoes', 'appelmoes', 'appelmoes', 'appelmoes', 'appelmoes', 'appelmoes', 'mous']","['xx', 'appelmoes', 'mous', 'appelmoes', 'appelmoes', 'appelmoes', 'lekkerst', 'appelmoes', 'lekker', 'drom', 'appelmoes', 'appelmoes', 'geproefd', 'ga', 'slijm', 'mak', 'gekocht', 'slijm', 'mak', 'goud', 'glitter', 'hel']",0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.35555555555555557,0.0,0.0,1.0,0.0,0.0,6
1450,Ik zij heb ik je appelmoes geproeft ,6: Indulgent eating,1.8,0,['appelmoes'],"['appelmoes', 'geproeft']",0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1451,Ik bedoel heb je all eens een keer appelmoes geproeft,6: Indulgent eating,1.8,0,['appelmoes'],"['bedoel', 'all', 'ker', 'appelmoes', 'geproeft']",0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.0,0.0,1.0,0.0,0.0,6
1491,Nee ik mag niet van mijn vader moet  zeggen dat ik druk nan met iets mischoen lan ikaamdag wel spelen kanje anders vanmiddag afspreken in het dorp zo ja zeg dan een tijd,6: Indulgent eating,1.2,0,['nan'],"['nee', 'mag', 'vader', 'zegg', 'druk', 'nan', 'mischoen', 'lan', 'ikaamdag', 'wel', 'spel', 'kanj', 'ander', 'vanmiddag', 'afsprek', 'dorp', 'zeg', 'tijd']",0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.11666666666666665,0.0,0.0,1.0,0.0,0.0,6
1497,Hoi Lindy heb jij zin in de rest van je dag en anders ook voor voor morgen Heb je er zin in wat ga jij vanavond eten Ik eet het plaatje dat Hierbij staat Ja ok ik heb niet echt zin wat het is om te zeggen ok wat ga jij eten Hoe is het trouwens met je zusje houden als je vader Ok dan zijn ouders maar ook vader Ik bedoel gewoon ouders Heb je al een keer gezwommen Ik kan trouwens morgen niet spelen dinsdag dus want dan moet ik weer naar de dokter dat vandaag woensdag kan ik niet dan ga ik naar Canisius en donderdag kan ik op zich denk ik wel een vrijdag denk ik heel misschien ook maar moet even kijken want we gaan nog een keer met daarna jou en dan hadden met ze drien spelen ja ik hoop dat je nog kandoi??????????????????????,6: Indulgent eating,,0,"['eten', 'eten', 'eet']","['hoi', 'lindy', 'jij', 'zin', 'rest', 'dag', 'ander', 'morg', 'zin', 'ga', 'jij', 'vanavond', 'eten', 'eet', 'plaatj', 'hierbij', 'stat', 'ok', 'echt', 'zin', 'zegg', 'ok', 'ga', 'jij', 'eten', 'trouwen', 'zusj', 'houd', 'vader', 'ok', 'ouder', 'vader', 'bedoel', 'gewon', 'ouder', 'ker', 'gezwomm', 'trouwen', 'morg', 'spel', 'dinsdag', 'wer', 'dokter', 'vandag', 'woensdag', 'ga', 'canisius', 'donderdag', 'denk', 'wel', 'vrijdag', 'denk', 'hel', 'misschien', 'even', 'kijk', 'we', 'gan', 'ker', 'daarna', 'jou', 'had', 'drien', 'spel', 'hop', 'kandoi']",0.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.2111111111111111,0.0,0.0,1.0,0.0,0.0,6
1510,Kunnen jullie geen eten meer sturen want ik ga morgen beginne met ramadan blihkbaar ,6: Indulgent eating,,1,['eten'],"['jullie', 'eten', 'stur', 'ga', 'morg', 'beginn', 'ramadan', 'blihkbar']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1535,Avocado,6: Indulgent eating,1.0,0,['avocado'],['avocado'],0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1548,"Wij eten patat, sorry dat ik nii wou spelen ik ben gwn moe",6: Indulgent eating,4.0,0,"['patat', 'eten']","['wij', 'eten', 'patat', 'sorry', 'nii', 'wou', 'spel', 'gwn', 'moe']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.5,0.0,0.0,1.0,0.0,0.0,6
1555,Want ik ging eten halen voor Iftar     ( wnr je mee doet aan de ramadan en je weer mag eten dat is Iftar),6: Indulgent eating,,2,"['eten', 'eten']","['ging', 'eten', 'hal', 'iftar', 'wnr', 'mee', 'doet', 'ramadan', 'wer', 'mag', 'eten', 'iftar']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1583,Ruby niet iedereen eet nu het is ramadan,6: Indulgent eating,,0,['eet'],"['ruby', 'iederen', 'eet', 'ramadan']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1615,Ik moest de tafel afruimen??,6: Indulgent eating,,0,['tafel'],"['moest', 'tafel', 'afruim']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1620,Want mijn vader is aan tafel,6: Indulgent eating,,0,['tafel'],"['vader', 'tafel']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1631,Weetje Quin ging paar keer tikken en bij tafelen ging get automatisch,6: Indulgent eating,,1,['tafel'],"['weetj', 'quin', 'ging', 'par', 'ker', 'tik', 'tafel', 'ging', 'get', 'automatisch']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,1.0,0.0,0.0,6
1635,Bah ik hou niet van donuts bah bah????,6: Indulgent eating,4.2,0,['donut'],"['bah', 'hou', 'donut', 'bah', 'bah']",0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1651,Jazeker ik ben nu even vrij want ja ik heb ik zeg gewoon even dat naar de wc moeten Zullen we lekker iets gaan eten hebben jullie zin in ja een soort niet reageren Ik krijg een vragenlijst Ja sorry ik hou,6: Indulgent eating,,0,['eten'],"['jazeker', 'even', 'vrij', 'zeg', 'gewon', 'even', 'wc', 'moet', 'zull', 'we', 'lekker', 'gan', 'eten', 'jullie', 'zin', 'soort', 'reager', 'krijg', 'vragenlijst', 'sorry', 'hou']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10833333333333335,0.0,0.0,1.0,0.0,0.0,6
1679,Ook nog bedankt sorry heel paat gereageert,6: Indulgent eating,2.0,0,['pat'],"['bedankt', 'sorry', 'hel', 'pat', 'gereageert']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13333333333333333,0.0,0.0,1.0,0.0,0.0,6
1734,Sorry ik mag nii .iet eten ,6: Indulgent eating,,0,['eten'],"['sorry', 'mag', 'nii', 'iet', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1739,Oke ik zeg her niet door ik moet even eten dan zeg ik zo mijbln geheim maar waarom ging het uit,6: Indulgent eating,,0,['eten'],"['oke', 'zeg', 'her', 'even', 'eten', 'zeg', 'mijbln', 'geheim', 'waarom', 'ging']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1740,Heeft hij bog een keer ip tafel geslapen,6: Indulgent eating,,0,['tafel'],"['bog', 'ker', 'ip', 'tafel', 'geslap']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1744,Muck staat weer op tafel,6: Indulgent eating,,0,['tafel'],"['muck', 'stat', 'wer', 'tafel']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1751,Das zo gemeen hun mogen niet eten,6: Indulgent eating,,0,['eten'],"['das', 'gemen', 'mog', 'eten']",0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3,0.0,0.0,1.0,0.0,0.0,6
1752,Stuur nouw geen eten das zielif,6: Indulgent eating,,0,['eten'],"['stur', 'nouw', 'eten', 'das', 'zielif']",0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1765, Nee ga niet goed van het is van de trap gevallen en haar vlees is weg tot haar bod ,6: Indulgent eating,2.0,0,['vles'],"['nee', 'ga', 'goed', 'trap', 'gevall', 'vles', 'weg', 'bod']",0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.275,0.0,0.0,1.0,0.0,0.0,6
1783,Wij mogen pas eten tot half tien met ramadan,6: Indulgent eating,,0,['eten'],"['wij', 'mog', 'pas', 'eten', 'half', 'tien', 'ramadan']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.1,0.0,0.0,1.0,0.0,0.0,6
1789,Zij is van de trap gevallen en haar vlees is weg van haar bot,6: Indulgent eating,2.0,0,['vles'],"['trap', 'gevall', 'vles', 'weg', 'bot']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3,0.0,0.0,1.0,0.0,0.0,6
1819,Dit is de foto omg ik weet datbik Iinniet meer sturen maar ja weet ik veel omdat k van pizza hou jahhyhy,6: Indulgent eating,3.0,0,['pizza'],"['foto', 'omg', 'wet', 'datbik', 'iinniet', 'stur', 'wet', 'pizza', 'hou', 'jahhyhy']",2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6
1840,Uhh selina waaromstuur jw dan gelijk ook eten doe effe nornaal,6: Indulgent eating,,0,['eten'],"['uhh', 'selina', 'waaromstur', 'jw', 'gelijk', 'eten', 'doe', 'eff', 'nornal']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,1.0,0.0,0.0,6
